"X","Y","name"
-60.6268905,-32.9597732,"Intersection 26425"
-60.6268876,-32.9525363,"Intersection 26426"
-60.6268835,-33.0181445,"Intersection 26427"
-60.62688,-32.9933534,"Intersection 26428"
-60.6268791,-32.9742178,"Intersection 26429"
-60.6268555,-32.9789895,"Intersection 26430"
-60.6268465,-32.9964408,"Intersection 26431"
-60.6268417,-33.0191067,"Intersection 26432"
-60.6268401,-32.9765594,"Intersection 26433"
-60.626838,-32.9525789,"Intersection 26434"
-60.6268367,-32.9537012,"Intersection 26435"
-60.6268354,-33.0192524,"Intersection 26436"
-60.6268134,-32.9480821,"Intersection 26437"
-60.6268105,-33.0237836,"Intersection 26438"
-60.6268096,-32.9730071,"Intersection 26439"
-60.6268,-33.020065,"Intersection 26440"
-60.626789,-32.9706749,"Intersection 26441"
-60.6267798,-32.9706346,"Intersection 26442"
-60.6267726,-32.9790043,"Intersection 26443"
-60.6267677,-32.9650289,"Intersection 26444"
-60.6267607,-33.0209678,"Intersection 26445"
-60.6267528,-32.9705367,"Intersection 26446"
-60.6267465,-32.9484728,"Intersection 26447"
-60.6267428,-32.9855516,"Intersection 26448"
-60.6267162,-33.001317,"Intersection 26449"
-60.6267058,-32.9490899,"Intersection 26450"
-60.6267047,-33.0222427,"Intersection 26451"
-60.626702,-32.9525471,"Intersection 26452"
-60.6266927,-33.0255576,"Intersection 26453"
-60.626684,-32.9485639,"Intersection 26454"
-60.6266787,-33.0023794,"Intersection 26455"
-60.6266715,-32.9730326,"Intersection 26456"
-60.6266702,-32.9802133,"Intersection 26457"
-60.6266621,-32.9646086,"Intersection 26458"
-60.6266439,-32.94845,"Intersection 26459"
-60.6266379,-32.9486311,"Intersection 26460"
-60.626631,-32.9531183,"Intersection 26461"
-60.6266133,-32.9586352,"Intersection 26462"
-60.6265896,-33.0035654,"Intersection 26463"
-60.6265841,-32.9524353,"Intersection 26464"
-60.6265822,-32.973049,"Intersection 26465"
-60.6265656,-32.9487151,"Intersection 26466"
-60.6265594,-33.0241795,"Intersection 26467"
-60.6265541,-32.9754682,"Intersection 26468"
-60.6265497,-33.0108542,"Intersection 26469"
-60.6265333,-32.9493662,"Intersection 26470"
-60.6265328,-32.9718449,"Intersection 26471"
-60.6265294,-32.9484789,"Intersection 26472"
-60.6265105,-32.9696084,"Intersection 26473"
-60.6265079,-33.0242326,"Intersection 26474"
-60.6265052,-32.9870341,"Intersection 26475"
-60.6264964,-32.9730648,"Intersection 26476"
-60.6264852,-33.0329009,"Intersection 26477"
-60.6264744,-32.9694294,"Intersection 26478"
-60.6264705,-33.0300491,"Intersection 26479"
-60.6264657,-32.9863089,"Intersection 26480"
-60.6264618,-32.9487349,"Intersection 26481"
-60.6264537,-33.0242885,"Intersection 26482"
-60.6264536,-32.9921032,"Intersection 26483"
-60.6264521,-32.9913313,"Intersection 26484"
-60.6264442,-33.0285387,"Intersection 26485"
-60.6264439,-32.9714864,"Intersection 26486"
-60.6264319,-33.0242017,"Intersection 26487"
-60.6264214,-32.9691921,"Intersection 26488"
-60.6264132,-32.9919816,"Intersection 26489"
-60.6264105,-32.9748586,"Intersection 26490"
-60.6263996,-33.0258101,"Intersection 26491"
-60.6263964,-33.024174,"Intersection 26492"
-60.6263906,-32.9943045,"Intersection 26493"
-60.6263707,-32.9634485,"Intersection 26494"
-60.6263706,-32.9802656,"Intersection 26495"
-60.6263697,-32.9924685,"Intersection 26496"
-60.6263609,-33.0241463,"Intersection 26497"
-60.6263553,-32.9575508,"Intersection 26498"
-60.6263511,-33.0314802,"Intersection 26499"
-60.6263465,-32.9487569,"Intersection 26500"
-60.6263356,-32.9933403,"Intersection 26501"
-60.626334,-32.9921287,"Intersection 26502"
-60.626328,-32.9826624,"Intersection 26503"
-60.6263227,-33.0320092,"Intersection 26504"
-60.6262839,-32.9743216,"Intersection 26505"
-60.6262223,-32.968299,"Intersection 26506"
-60.6262211,-32.9492153,"Intersection 26507"
-60.6261965,-33.0230639,"Intersection 26508"
-60.6261584,-32.9563597,"Intersection 26509"
-60.6261524,-32.956333,"Intersection 26510"
-60.6261406,-32.9563864,"Intersection 26511"
-60.6261333,-32.956263,"Intersection 26512"
-60.6261319,-32.9755349,"Intersection 26513"
-60.626129,-32.9842717,"Intersection 26514"
-60.6261241,-32.9813474,"Intersection 26515"
-60.6261148,-32.9623384,"Intersection 26516"
-60.6261036,-32.9992109,"Intersection 26517"
-60.6261018,-33.0222161,"Intersection 26518"
-60.6260912,-33.0297129,"Intersection 26519"
-60.6260884,-32.9562445,"Intersection 26520"
-60.6260843,-32.9563952,"Intersection 26521"
-60.6260836,-32.9491565,"Intersection 26522"
-60.6260775,-33.0002371,"Intersection 26523"
-60.6260718,-32.9563478,"Intersection 26524"
-60.6260499,-33.001311,"Intersection 26525"
-60.6260491,-33.0181112,"Intersection 26526"
-60.6260475,-32.9562491,"Intersection 26527"
-60.6260464,-32.9805511,"Intersection 26528"
-60.626029,-32.9563982,"Intersection 26529"
-60.6260255,-33.0190794,"Intersection 26530"
-60.6259992,-32.9731564,"Intersection 26531"
-60.6259976,-32.9562547,"Intersection 26532"
-60.6259938,-32.9803314,"Intersection 26533"
-60.6259898,-32.9563848,"Intersection 26534"
-60.6259839,-32.9563608,"Intersection 26535"
-60.6259737,-32.9528366,"Intersection 26536"
-60.6259725,-32.9562844,"Intersection 26537"
-60.6259624,-32.9749375,"Intersection 26538"
-60.6259614,-33.0318088,"Intersection 26539"
-60.6259524,-33.0246601,"Intersection 26540"
-60.6259332,-32.9671369,"Intersection 26541"
-60.6259115,-32.9913482,"Intersection 26542"
-60.6259014,-32.9810645,"Intersection 26543"
-60.6259003,-33.0245969,"Intersection 26544"
-60.625894,-32.9659517,"Intersection 26545"
-60.6258628,-32.9921155,"Intersection 26546"
-60.6258566,-33.0247343,"Intersection 26547"
-60.625854,-33.024545,"Intersection 26548"
-60.6258537,-32.9521449,"Intersection 26549"
-60.6258092,-33.026384,"Intersection 26550"
-60.625802,-32.9611845,"Intersection 26551"
-60.6257781,-32.9659726,"Intersection 26552"
-60.625774,-32.9665508,"Intersection 26553"
-60.6257722,-33.0035556,"Intersection 26554"
-60.6257698,-32.9551487,"Intersection 26555"
-60.6257664,-33.0037102,"Intersection 26556"
-60.6257652,-33.0263446,"Intersection 26557"
-60.6257533,-32.9744164,"Intersection 26558"
-60.6257501,-32.9853135,"Intersection 26559"
-60.6257417,-33.0316752,"Intersection 26560"
-60.6257382,-32.982574,"Intersection 26561"
-60.6257343,-32.9719886,"Intersection 26562"
-60.6257324,-33.0328686,"Intersection 26563"
-60.6257307,-33.0221998,"Intersection 26564"
-60.6257242,-33.0263791,"Intersection 26565"
-60.6257212,-33.0263051,"Intersection 26566"
-60.6257183,-32.9695715,"Intersection 26567"
-60.6256947,-33.0329393,"Intersection 26568"
-60.625674,-33.0264218,"Intersection 26569"
-60.6256716,-32.9659918,"Intersection 26570"
-60.6256614,-33.0336145,"Intersection 26571"
-60.6256419,-32.9648058,"Intersection 26572"
-60.6256393,-32.9715746,"Intersection 26573"
-60.6256339,-33.0343137,"Intersection 26574"
-60.6256233,-33.0262825,"Intersection 26575"
-60.625615,-33.0263663,"Intersection 26576"
-60.6256109,-33.0263186,"Intersection 26577"
-60.6255889,-33.0350536,"Intersection 26578"
-60.6255856,-32.9544375,"Intersection 26579"
-60.6255799,-32.9602579,"Intersection 26580"
-60.6255691,-32.9732357,"Intersection 26581"
-60.6255673,-33.0307662,"Intersection 26582"
-60.6255569,-33.0292339,"Intersection 26583"
-60.6255398,-32.9601166,"Intersection 26584"
-60.6255327,-32.9660167,"Intersection 26585"
-60.6255295,-32.9533076,"Intersection 26586"
-60.6255294,-33.024993,"Intersection 26587"
-60.625511,-32.9860701,"Intersection 26588"
-60.62551,-32.9600115,"Intersection 26589"
-60.6255038,-32.9695534,"Intersection 26590"
-60.6254923,-32.953596,"Intersection 26591"
-60.6254896,-33.0248266,"Intersection 26592"
-60.6254824,-32.9712145,"Intersection 26593"
-60.6254793,-32.9672174,"Intersection 26594"
-60.6254742,-32.9539654,"Intersection 26595"
-60.6254664,-33.0249331,"Intersection 26596"
-60.6254654,-32.9598414,"Intersection 26597"
-60.6254505,-32.9537673,"Intersection 26598"
-60.62544,-33.0247825,"Intersection 26599"
-60.6254309,-32.9913997,"Intersection 26600"
-60.625415,-33.0248843,"Intersection 26601"
-60.6254083,-32.9684434,"Intersection 26602"
-60.6254005,-32.9725485,"Intersection 26603"
-60.6253965,-33.0306107,"Intersection 26604"
-60.6253954,-32.9921025,"Intersection 26605"
-60.6253947,-32.9715405,"Intersection 26606"
-60.6253938,-32.9841961,"Intersection 26607"
-60.6253895,-32.9536468,"Intersection 26608"
-60.6253884,-32.9763752,"Intersection 26609"
-60.6253844,-33.0180848,"Intersection 26610"
-60.6253801,-32.9942212,"Intersection 26611"
-60.6253737,-32.9924325,"Intersection 26612"
-60.6253684,-33.02484,"Intersection 26613"
-60.6253672,-32.9720774,"Intersection 26614"
-60.6253541,-32.9713903,"Intersection 26615"
-60.6253513,-32.9867602,"Intersection 26616"
-60.6253499,-32.9933166,"Intersection 26617"
-60.6253448,-33.0190571,"Intersection 26618"
-60.6253224,-33.0032419,"Intersection 26619"
-60.6253183,-32.9942161,"Intersection 26620"
-60.625299,-32.9709038,"Intersection 26621"
-60.625299,-32.9648721,"Intersection 26622"
-60.6252761,-32.9716677,"Intersection 26623"
-60.625266,-32.9720734,"Intersection 26624"
-60.6252571,-32.9588809,"Intersection 26625"
-60.6252544,-32.9841201,"Intersection 26626"
-60.6252459,-33.0023231,"Intersection 26627"
-60.6252259,-32.9716869,"Intersection 26628"
-60.6252255,-33.0249499,"Intersection 26629"
-60.6252152,-32.9756674,"Intersection 26630"
-60.6251948,-32.9787703,"Intersection 26631"
-60.6251852,-32.9529748,"Intersection 26632"
-60.6251767,-32.9879701,"Intersection 26633"
-60.6251759,-32.9654983,"Intersection 26634"
-60.6251603,-32.9933121,"Intersection 26635"
-60.6251557,-32.9532123,"Intersection 26636"
-60.6251446,-32.9531953,"Intersection 26637"
-60.6251444,-32.9963789,"Intersection 26638"
-60.6251368,-32.9672781,"Intersection 26639"
-60.6251299,-32.9942006,"Intersection 26640"
-60.6251177,-32.9529011,"Intersection 26641"
-60.6251093,-32.9531412,"Intersection 26642"
-60.6250991,-33.0100587,"Intersection 26643"
-60.6250986,-33.0209583,"Intersection 26644"
-60.625094,-33.0325218,"Intersection 26645"
-60.6250913,-32.9589112,"Intersection 26646"
-60.6250827,-32.9851492,"Intersection 26647"
-60.625081,-32.980071,"Intersection 26648"
-60.625075,-32.9750944,"Intersection 26649"
-60.6250709,-32.9528511,"Intersection 26650"
-60.6250662,-32.9941954,"Intersection 26651"
-60.6250609,-32.9526165,"Intersection 26652"
-60.6250543,-32.9970667,"Intersection 26653"
-60.6250504,-32.9530509,"Intersection 26654"
-60.6250471,-32.9637013,"Intersection 26655"
-60.6250364,-32.9963757,"Intersection 26656"
-60.6250301,-32.9809096,"Intersection 26657"
-60.6250171,-32.953,"Intersection 26658"
-60.6250164,-33.0107828,"Intersection 26659"
-60.625016,-33.0002039,"Intersection 26660"
-60.6250025,-32.9980874,"Intersection 26661"
-60.6249928,-32.952971,"Intersection 26662"
-60.6249851,-33.0251348,"Intersection 26663"
-60.6249826,-32.9696317,"Intersection 26664"
-60.6249701,-32.9577248,"Intersection 26665"
-60.6249585,-33.0312623,"Intersection 26666"
-60.6249523,-32.9800824,"Intersection 26667"
-60.6249513,-32.9529218,"Intersection 26668"
-60.6249446,-32.9745618,"Intersection 26669"
-60.6249445,-32.9991238,"Intersection 26670"
-60.6249426,-33.025457,"Intersection 26671"
-60.6249416,-33.0119027,"Intersection 26672"
-60.6249256,-33.0001991,"Intersection 26673"
-60.624919,-32.9526885,"Intersection 26674"
-60.6249186,-32.9721349,"Intersection 26675"
-60.6249162,-33.0270135,"Intersection 26676"
-60.6249124,-33.0254809,"Intersection 26677"
-60.624896,-32.9809074,"Intersection 26678"
-60.6248883,-32.9913682,"Intersection 26679"
-60.6248765,-33.0255096,"Intersection 26680"
-60.6248695,-33.0253956,"Intersection 26681"
-60.6248622,-33.0328313,"Intersection 26682"
-60.6248559,-32.9992892,"Intersection 26683"
-60.6248552,-32.992256,"Intersection 26684"
-60.6248491,-32.9924136,"Intersection 26685"
-60.6248459,-33.0206549,"Intersection 26686"
-60.6248384,-33.0269424,"Intersection 26687"
-60.6248341,-32.9685452,"Intersection 26688"
-60.6248334,-33.0270782,"Intersection 26689"
-60.6248317,-33.0255454,"Intersection 26690"
-60.6248292,-32.9777326,"Intersection 26691"
-60.6248265,-32.9541032,"Intersection 26692"
-60.6248217,-32.9858986,"Intersection 26693"
-60.6248137,-33.0253488,"Intersection 26694"
-60.6248133,-33.0254407,"Intersection 26695"
-60.6248099,-32.9932861,"Intersection 26696"
-60.6248034,-32.9661479,"Intersection 26697"
-60.6247939,-32.9523942,"Intersection 26698"
-60.6247763,-33.0010936,"Intersection 26699"
-60.6247738,-33.0255915,"Intersection 26700"
-60.6247644,-32.957761,"Intersection 26701"
-60.6247641,-33.0253871,"Intersection 26702"
-60.6247567,-33.0001918,"Intersection 26703"
-60.6247557,-33.025487,"Intersection 26704"
-60.6247549,-33.0270076,"Intersection 26705"
-60.6247543,-33.0252608,"Intersection 26706"
-60.6247513,-32.9625667,"Intersection 26707"
-60.6247461,-33.0256136,"Intersection 26708"
-60.6247189,-33.015754,"Intersection 26709"
-60.6247112,-33.0012044,"Intersection 26710"
-60.6247087,-32.977719,"Intersection 26711"
-60.624708,-32.9772756,"Intersection 26712"
-60.6247071,-33.0252593,"Intersection 26713"
-60.6247036,-33.0254338,"Intersection 26714"
-60.6246981,-33.0255291,"Intersection 26715"
-60.6246934,-33.0162726,"Intersection 26716"
-60.6246895,-33.0023038,"Intersection 26717"
-60.6246792,-32.9565542,"Intersection 26718"
-60.6246779,-33.0252851,"Intersection 26719"
-60.6246596,-32.973397,"Intersection 26720"
-60.6246526,-33.029933,"Intersection 26721"
-60.6246503,-32.9723501,"Intersection 26722"
-60.6246487,-33.0171808,"Intersection 26723"
-60.6246411,-33.0254821,"Intersection 26724"
-60.6246333,-33.0002455,"Intersection 26725"
-60.6246252,-32.9994039,"Intersection 26726"
-60.6246251,-33.0002828,"Intersection 26727"
-60.6246214,-33.0253352,"Intersection 26728"
-60.6246199,-33.0010958,"Intersection 26729"
-60.6246059,-33.0180537,"Intersection 26730"
-60.624598,-32.9773007,"Intersection 26731"
-60.6245933,-33.0254427,"Intersection 26732"
-60.6245751,-33.0253763,"Intersection 26733"
-60.6245729,-32.9828867,"Intersection 26734"
-60.6245706,-33.0250934,"Intersection 26735"
-60.6245643,-33.0006029,"Intersection 26736"
-60.6245576,-33.0190314,"Intersection 26737"
-60.624546,-32.9673839,"Intersection 26738"
-60.6245154,-32.9520669,"Intersection 26739"
-60.624495,-32.9727243,"Intersection 26740"
-60.6244694,-32.9725698,"Intersection 26741"
-60.6244578,-32.9614282,"Intersection 26742"
-60.6244577,-33.0010982,"Intersection 26743"
-60.6244427,-32.9577966,"Intersection 26744"
-60.6244297,-33.0003703,"Intersection 26745"
-60.6244195,-33.0249054,"Intersection 26746"
-60.6243995,-32.9802741,"Intersection 26747"
-60.6243872,-32.9554138,"Intersection 26748"
-60.6243865,-32.9994376,"Intersection 26749"
-60.6243733,-32.9589367,"Intersection 26750"
-60.6243308,-32.9806371,"Intersection 26751"
-60.6243224,-33.0200264,"Intersection 26752"
-60.6243047,-32.9994972,"Intersection 26753"
-60.6243037,-33.0320939,"Intersection 26754"
-60.6243035,-32.9687649,"Intersection 26755"
-60.6242972,-32.9697135,"Intersection 26756"
-60.6242948,-32.9663715,"Intersection 26757"
-60.624294,-32.954597,"Intersection 26758"
-60.6242776,-33.0011007,"Intersection 26759"
-60.6242726,-32.9913451,"Intersection 26760"
-60.6242634,-32.9662448,"Intersection 26761"
-60.624254,-32.9922055,"Intersection 26762"
-60.6242296,-32.9661085,"Intersection 26763"
-60.6242257,-32.9724095,"Intersection 26764"
-60.6242245,-32.9849482,"Intersection 26765"
-60.6242227,-32.9758828,"Intersection 26766"
-60.6242213,-32.9660748,"Intersection 26767"
-60.6241888,-32.9987952,"Intersection 26768"
-60.6241778,-32.9752308,"Intersection 26769"
-60.6241685,-32.9670165,"Intersection 26770"
-60.6241476,-32.9662676,"Intersection 26771"
-60.6241439,-32.9549941,"Intersection 26772"
-60.6241422,-32.9839429,"Intersection 26773"
-60.6241407,-32.9857273,"Intersection 26774"
-60.6241272,-32.965696,"Intersection 26775"
-60.6241239,-32.9588701,"Intersection 26776"
-60.6241113,-33.0013708,"Intersection 26777"
-60.6240848,-32.980668,"Intersection 26778"
-60.6240791,-32.9837656,"Intersection 26779"
-60.6240677,-32.9663127,"Intersection 26780"
-60.624067,-32.9551196,"Intersection 26781"
-60.6240575,-32.9748257,"Intersection 26782"
-60.6240547,-32.9662566,"Intersection 26783"
-60.6240442,-32.9549601,"Intersection 26784"
-60.6240435,-32.989954,"Intersection 26785"
-60.6240059,-33.0261848,"Intersection 26786"
-60.6239996,-32.9750401,"Intersection 26787"
-60.6239937,-32.9588317,"Intersection 26788"
-60.623986,-32.9996036,"Intersection 26789"
-60.6239843,-33.0327936,"Intersection 26790"
-60.6239814,-33.0328665,"Intersection 26791"
-60.6239808,-32.9650959,"Intersection 26792"
-60.6239604,-32.9550778,"Intersection 26793"
-60.6239543,-33.0335364,"Intersection 26794"
-60.6239465,-33.0306118,"Intersection 26795"
-60.6239451,-32.9679347,"Intersection 26796"
-60.623941,-32.969021,"Intersection 26797"
-60.62394,-33.0277907,"Intersection 26798"
-60.6239391,-33.0261238,"Intersection 26799"
-60.6239357,-32.9649079,"Intersection 26800"
-60.6239265,-33.0123882,"Intersection 26801"
-60.6239259,-33.0342381,"Intersection 26802"
-60.6239206,-33.0262563,"Intersection 26803"
-60.6239159,-32.9807726,"Intersection 26804"
-60.6239045,-32.9864169,"Intersection 26805"
-60.6238955,-33.0349908,"Intersection 26806"
-60.623891,-32.9688401,"Intersection 26807"
-60.62388,-33.0260697,"Intersection 26808"
-60.6238764,-32.9651207,"Intersection 26809"
-60.6238732,-32.9921955,"Intersection 26810"
-60.6238625,-32.9856578,"Intersection 26811"
-60.623861,-33.0263062,"Intersection 26812"
-60.6238505,-33.0261932,"Intersection 26813"
-60.6238477,-32.9679661,"Intersection 26814"
-60.623842,-32.955028,"Intersection 26815"
-60.623841,-33.026034,"Intersection 26816"
-60.6238403,-33.0241847,"Intersection 26817"
-60.6238208,-33.0260499,"Intersection 26818"
-60.6238191,-32.9932485,"Intersection 26819"
-60.6237989,-32.9684783,"Intersection 26820"
-60.6237967,-33.026236,"Intersection 26821"
-60.6237904,-33.0261389,"Intersection 26822"
-60.6237871,-32.9807577,"Intersection 26823"
-60.6237801,-33.0242227,"Intersection 26824"
-60.6237702,-33.0022678,"Intersection 26825"
-60.6237593,-33.0327839,"Intersection 26826"
-60.6237593,-33.0261014,"Intersection 26827"
-60.6237561,-33.0328569,"Intersection 26828"
-60.6237427,-33.0261769,"Intersection 26829"
-60.6237358,-33.0261211,"Intersection 26830"
-60.623726,-33.0210252,"Intersection 26831"
-60.6237173,-33.0125006,"Intersection 26832"
-60.6237108,-33.0261421,"Intersection 26833"
-60.6237079,-33.0241277,"Intersection 26834"
-60.6237016,-32.9639308,"Intersection 26835"
-60.6236948,-33.0006875,"Intersection 26836"
-60.6236813,-33.0242508,"Intersection 26837"
-60.623673,-32.9680082,"Intersection 26838"
-60.6236482,-33.0242208,"Intersection 26839"
-60.6236464,-32.9845798,"Intersection 26840"
-60.6236445,-33.0241623,"Intersection 26841"
-60.6236332,-32.9671331,"Intersection 26842"
